,MergeSort,SelectionSort
645,28085,37945
646,17358,39583
647,15575,37200
648,15862,37141
649,27012,37403
650,15573,37045
651,15679,37270
652,15861,37581
653,27677,38008
654,15940,37773
655,16039,38019
656,15944,38076
657,15880,38241
658,16049,37877
659,16472,38125
660,16355,38471
661,27714,38554
662,16005,38527
663,16222,38904
664,16496,38597
665,27635,39015
666,16138,38739
667,16452,38629
668,16578,38941
669,28124,38918
670,16348,40525
671,17503,40308
672,17591,41628
673,35036,48390
674,16823,40916
675,16769,40783
676,17131,40620
677,30654,41385
678,18818,44836
679,19441,47232
680,31241,49909
681,16885,44714
682,18535,45333
683,19443,43502
684,31789,45901
685,17663,45335
686,20536,52431
687,23788,57501
688,28424,42240
689,19449,44540
690,28036,47565
691,17890,45551
692,30132,44239
693,17467,42622
694,20859,46111
695,19016,45136
696,30644,46680
697,17598,42972
698,17725,43833
699,30689,43700
700,17399,44346
701,17347,44089
702,17968,43962
703,28116,44681
704,17192,43099
705,17607,43054
706,17499,43478
707,31238,46166
708,17543,43663
709,17734,44119
710,17455,43728
711,28397,43765
712,18577,44859
713,18539,45356
714,29283,44435
715,17707,44425
716,17995,44132
717,17922,44706
718,29491,44279
719,17836,44799
720,17918,44505
721,29716,44886
722,17831,44784
723,18063,45226
724,18076,45004
725,29277,45417
726,18238,45164
727,18502,48384
728,18614,45555
729,30007,45735
730,18342,45627
731,18267,45681
732,29102,46213
733,18513,46298
734,18635,45824
735,18663,46344
736,166033,48878
737,19459,50142
738,19050,48205
739,19345,48836
740,18830,48244
741,19114,48745
742,19771,48675
743,19222,48456
744,19131,49111
745,19096,49447
746,18994,49201
747,18971,48278
748,18641,48564
749,18987,48660
750,19110,48445
751,19031,50359
752,19062,49559
753,19278,49459
754,19029,48918
755,19203,49445
756,18976,49335
757,19488,49364
758,19332,49346
759,19050,50248
760,19181,50130
761,19169,50359
762,21218,52802
763,20243,51819
764,19492,52101
765,19292,49700
766,20253,52745
767,19359,50223
768,19324,50505
769,19645,50778
770,19621,50973
771,19883,50629
772,19654,50888
773,19597,50850
774,19564,51082
775,19652,51478
776,20061,53420
777,20149,53237
778,20078,55537
779,19857,51378
780,19925,51631
781,32019,51858
782,19709,52188
783,19930,51934
784,20123,52209
785,20150,52122
786,20305,52542
787,20071,52606
788,20125,53925
789,21007,56888
790,20271,52959
791,20374,53409
792,20453,53414
793,20393,53819
794,20439,53506
795,20683,54204
796,20407,53813
797,20504,54152
798,20524,54212
799,20869,54327
800,20894,54524
801,21621,55447
802,22159,55778
803,20671,55281
804,20827,56733
805,20982,56595
806,21567,56089
807,21000,55916
808,20815,55285
809,20580,55512
810,21035,56337
811,20961,56248
812,20961,56555
813,20909,56267
814,21661,57573
815,20833,56659
816,20906,57150
817,21097,56685
818,20558,56412
819,20814,57091
820,21130,56997
821,20991,57037
822,21692,58877
823,21681,67160
824,23612,67047
825,23716,63355
826,22638,60832
827,22499,58279
828,23448,58621
829,22071,59960
830,22315,59865
831,21640,60374
832,21209,60602
833,21728,59735
834,21129,58413
835,21489,58604
836,21213,59131
837,21380,59639
838,24128,62921
839,21723,59945
840,21901,59494
841,24995,66937
842,22173,61207
843,22763,60510
844,22624,60611
845,22763,60840
846,21583,61951
847,21739,62827
848,21408,60615
849,21817,60447
850,22058,60651
851,22081,60864
852,22191,64732
853,22519,62691
854,22900,62971
855,22133,63014
856,22171,63673
857,22828,63501
858,23137,62867
859,22659,63370
860,23208,63017
861,25182,66403
862,22245,62847
863,22514,63243
864,22005,62981
865,23248,63702
866,22273,63150
867,22320,63291
868,22368,67264
869,22466,63919
870,22407,64203
871,22315,63798
872,22635,63827
873,22385,64182
874,22512,64495
875,22368,66160
876,22605,66206
877,22558,65971
878,23386,66532
879,22371,67810
880,22377,64708
881,22398,64965
882,22449,65184
883,23974,67590
884,22799,65714
885,22657,65590
886,22481,65977
887,22635,65337
888,22494,68509
889,23910,72017
890,24194,67569
891,23782,67564
892,22752,66774
893,22685,67150
894,22738,66633
895,23372,67467
896,24477,69270
897,24032,69460
898,23566,68731
899,22992,69300
900,23594,68987
901,23453,69245
902,23493,69993
903,22978,70560
904,23268,72014
905,23784,70288
906,23238,70208
907,26493,69519
908,25295,73890
909,23335,72543
910,23258,72343
911,23485,71915
912,23466,70543
913,23034,69476
914,23102,69973
915,23317,69797
916,23153,69850
917,23457,73739
918,23609,72016
919,25495,76393
920,23789,72074
921,24716,72093
922,23800,72579
923,24609,72004
924,25973,73759
925,26986,74767
926,24464,73473
927,24328,74346
928,24267,79685
929,24644,73628
930,23377,72107
931,23665,72371
932,23539,72209
933,23949,72458
934,23729,73134
935,23835,73269
936,24016,74634
937,23890,73061
938,23723,72873
939,23859,73472
940,23931,73722
941,23870,73960
942,23616,73725
943,23799,73884
944,23706,73928
945,25155,76956
946,25521,78168
947,23762,74990
948,24000,74480
949,23942,75000
950,23981,74921
951,24289,75394
952,24079,75086
953,24127,75860
954,24086,75376
955,24196,75797
956,25557,79253
957,24658,75554
958,24126,76105
959,24220,76529
960,24089,76038
961,24008,76948
962,24446,77261
963,24260,77135
964,24655,79262
965,26397,78830
966,24263,77447
967,24343,77622
968,24573,77981
969,24368,77810
970,24457,78427
971,24576,78920
972,24506,78454
973,24701,78853
974,24661,78672
975,24519,79575
976,25150,81796
977,24625,79210
978,24929,79141
979,24490,78945
980,24542,79143
981,24694,82349
982,25284,83020
983,25319,85341
984,25409,79759
985,25017,79770
986,24903,80075
987,25207,80263
988,25308,81763
989,25103,81100
990,24951,82443
991,24747,83334
992,24623,81177
993,24930,81193
994,24881,81788
995,24903,81795
996,25056,82212
997,25590,84936
998,26586,83091
999,30399,89273
1000,25936,85112
1001,27389,85408
1002,25641,84351
1003,25864,83321
1004,25090,82503
1005,36754,83446
1006,25182,83220
1007,36295,83643
1008,24963,84068
1009,24996,83440
1010,36136,83454
1011,25199,84263
1012,36727,84191
1013,24946,84609
1014,25171,84707
1015,36409,84497
1016,30587,94326
1017,26566,88466
1018,38749,88971
1019,25666,88705
1020,36656,85811
1021,25310,85311
1022,25550,85930
1023,36735,86418
1024,25309,85972
1025,36808,88675
1026,25490,86822
1027,25585,86638
1028,36826,86608
1029,25577,86900
1030,37138,87447
1031,25612,93222
1032,25826,88676
1033,37359,87446
1034,26029,87712
1035,39099,89197
1036,25591,87746
1037,26067,89420
1038,38615,91394
1039,26882,89315
1040,43821,94120
1041,27243,89393
1042,26025,89640
1043,38868,91482
1044,26121,90382
1045,37452,90935
1046,26172,92911
1047,29840,94819
1048,38910,90534
1049,26315,89947
1050,26313,90383
1051,28026,92147
1052,26829,90776
1053,38055,90337
1054,26190,90944
1055,37427,91403
1056,27011,93852
1057,26842,90924
1058,37815,91493
1059,26583,91229
1060,38421,92313
1061,28540,93741
1062,27799,99259
1063,39670,96091
1064,27665,92939
1065,40271,92978
1066,28185,94934
1067,40477,96070
1068,26904,94631
1069,28040,95971
1070,40043,94595
1071,27209,93981
1072,38061,93589
1073,27061,93770
1074,27295,94012
1075,38713,94917
1076,27133,100410
1077,38937,95499
1078,27284,94684
1079,39205,95723
1080,26739,96687
1081,27194,96480
1082,29771,100123
1083,27523,97082
1084,39704,97270
1085,27009,96080
1086,27323,96790
1087,44567,98607
1088,45319,98926
1089,44358,97392
1090,44033,101505
1091,43838,97743
1092,43589,97458
1093,44830,97028
1094,44697,98386
1095,44746,98765
1096,46196,98496
1097,44604,98418
1098,45056,99853
1099,44917,99617
1100,44422,100107
1101,44996,100132
1102,44008,100224
1103,47837,102897
1104,43932,100433
1105,45065,100726
1106,44739,100966
1107,44731,100952
1108,44146,101305
1109,43961,101204
1110,44093,103012
1111,44552,101734
1112,44505,101776
1113,44539,101955
1114,44540,102217
1115,44824,102332
1116,45480,108190
1117,44363,103066
1118,44750,108172
1119,45801,103947
1120,44811,103427
1121,45011,103658
1122,44659,103696
1123,45331,105581
1124,44993,103843
1125,44990,103831
1126,44677,103713
1127,45042,103734
1128,45420,111557
1129,46181,107491
1130,45161,104095
1131,44705,104147
1132,45518,103869
1133,45148,104852
1134,46071,106282
1135,45304,107558
1136,45055,107358
1137,45809,104712
1138,45332,106299
1139,44975,106349
1140,45182,105625
1141,48106,108932
1142,46614,108226
1143,45716,105942
1144,111877,117542
1145,29306,108430
1146,30169,112563
1147,31508,110003
1148,30323,109228
1149,31696,110837
1150,29911,110580
1151,29074,107086
1152,29501,107626
1153,30645,110271
1154,29449,109297
1155,29204,108295
1156,29764,107883
1157,29200,108106
1158,29841,110645
1159,29514,109152
1160,29643,109831
1161,29262,109247
1162,30026,110099
1163,33203,110832
1164,30884,111684
