,MergeSort,SelectionSort
271,6428,80834
272,6350,81575
273,6540,82346
274,6478,82611
275,6457,83205
276,6547,83815
277,6602,84425
278,6541,84940
279,6872,85740
280,6910,86544
281,6837,87210
282,6883,87880
283,6989,88116
284,6889,88824
285,6860,89341
286,6975,90276
287,6863,90742
288,7041,91450
289,7074,92056
290,7032,92647
291,7092,93263
292,7022,93988
293,7060,94579
294,7145,95000
295,7191,95671
296,7192,96324
297,7279,97092
298,7296,97673
299,7347,98507
300,7339,99207
301,7366,99793
302,7268,99966
303,7522,100931
304,7414,101783
305,7439,102296
306,7555,103222
307,7545,103691
308,7541,104395
309,7639,105203
310,7798,105864
311,7701,106521
312,7758,107294
313,7821,107880
314,7714,108234
315,7754,109111
316,7875,109796
317,7834,110448
318,7814,111176
319,7773,111688
320,7869,112567
321,7911,113184
322,7972,114060
323,7868,114748
324,7969,115597
325,8118,116226
326,8069,116959
327,7858,117303
328,7773,117706
329,7942,118442
330,7987,119244
331,8081,120330
332,8021,120684
333,8016,121387
334,8090,122370
335,8085,123218
336,8049,123814
337,8191,124561
338,8237,125303
339,8254,126015
340,8253,126494
341,8287,127279
342,8324,128067
343,8389,128740
344,8308,129495
345,8421,130257
346,8426,131054
347,8488,131991
348,8548,132884
349,8570,133393
350,8562,134288
351,8572,135278
352,8574,135873
353,8774,136539
354,8890,137373
355,8892,138259
356,8847,139034
357,9035,139566
358,9065,140580
359,9185,141558
360,9133,142140
361,9265,143106
362,9153,143833
363,9361,144881
364,9192,145342
365,9069,145697
366,9235,146786
367,9294,147702
368,9191,148472
369,9319,149504
370,9470,150635
371,9439,150939
372,9461,151916
373,9568,152564
374,9396,153346
375,9639,154324
376,9570,155589
377,9695,155746
378,9577,156411
379,9750,157403
380,9719,158252
381,9730,159101
382,9739,159843
383,9871,161021
384,9813,161631
385,9898,162421
386,9842,163100
387,9991,164099
388,9924,164722
389,10159,165695
390,9925,166360
391,10150,167145
392,10174,168520
393,10164,169010
394,10010,169931
395,10234,170823
396,10132,171563
397,10102,172081
398,10273,173276
399,10132,173781
400,10225,174907
401,10234,175830
402,10368,176936
403,10505,177962
404,10325,178730
405,10317,179124
406,10533,180234
407,10416,181101
408,10503,181845
409,10520,183022
410,10406,183443
411,10449,184681
412,10576,185670
413,10527,186315
414,10635,187359
415,10522,188306
416,10637,189441
417,10664,190280
418,10566,190611
419,10642,191973
420,10724,192897
421,10796,193739
422,10903,194695
423,10756,195526
424,10811,196289
425,11010,197437
426,10783,198061
427,10851,198901
428,10935,200515
429,11041,201001
430,11025,202402
431,10935,202668
432,11006,203846
433,11074,205008
434,10990,205264
435,11025,206684
436,11057,207444
437,11196,208665
438,11139,209778
439,11132,210601
440,11233,212009
441,11246,212443
442,11286,213489
443,11303,214201
444,11284,215528
445,11476,216613
446,11378,217205
447,11457,218687
448,11298,219533
449,11522,220451
450,11467,221106
451,11480,221697
452,11641,223376
453,11697,224556
454,11795,227230
455,11761,226167
456,11765,227198
457,11747,227736
458,11847,229182
459,11708,230159
460,11770,231421
461,11946,232463
462,11811,233007
463,11956,234230
464,11886,235529
465,12015,236341
466,11923,237258
467,12083,238504
468,12112,239388
469,12135,240113
470,12028,240830
471,12326,242770
472,12226,243898
473,12363,244900
474,12286,245907
475,12314,246540
476,12254,247514
477,12399,248912
478,12338,249976
479,12265,250685
480,12170,251346
481,12266,252369
482,12445,253670
483,12481,254254
484,12467,255699
485,12551,257094
486,12512,257799
487,12649,258664
488,12536,259940
489,12618,260969
490,12597,262228
491,12605,262661
492,12704,264228
493,12800,265755
494,12664,265752
495,12615,267530
496,12511,268409
497,12750,269440
498,12854,270914
499,12829,271466
500,12678,271799
