,MergeSort,SelectionSort
759,188183,501260
760,186533,491821
761,187834,493292
762,194687,511473
763,203229,519473
764,191154,506367
765,197461,516037
766,190505,509486
767,192972,502676
768,188347,499957
769,191316,506617
770,199909,525126
771,196280,523182
772,194488,504539
773,192261,510650
774,202320,529653
775,200650,547448
776,192671,513526
777,195481,520623
778,203507,524545
779,193005,527587
780,199462,518063
781,258022,538434
782,199510,539895
783,199837,539696
784,201830,538392
785,203874,540304
786,195972,522044
787,200594,532511
788,195479,523037
789,198498,531894
790,204092,532726
791,199498,533467
792,200437,534915
793,204111,534471
794,202069,534168
795,205427,548922
796,202372,535393
797,201346,543065
798,200361,537846
799,202946,549595
800,200066,548361
801,200821,543554
802,200650,547449
803,203388,554878
804,201102,547981
805,208863,573496
806,206144,556484
807,214250,579697
808,208704,569691
809,205999,563441
810,204671,557157
811,202358,560845
812,205505,555664
813,202422,555252
814,212542,563271
815,202940,557504
816,203961,562031
817,202658,558582
818,203632,573657
819,206918,577467
820,207549,571780
821,204789,569420
822,206181,568169
823,206336,573486
824,213886,587239
825,210491,591421
826,211244,602732
827,207431,594718
828,264752,582811
829,210040,594688
830,210761,595995
831,209544,582727
832,210350,590565
833,207685,593659
834,209753,585934
835,221093,605720
836,213839,603235
837,209604,608898
838,210630,589252
839,208664,594714
840,208653,592774
841,214635,605377
842,218342,606689
843,210275,599631
844,208449,596280
845,211173,617584
846,211536,606595
847,214096,611552
848,213233,613084
849,209679,613682
850,211003,607299
851,217378,620594
852,215965,613753
853,214587,614385
854,216809,618613
855,218285,628098
856,214874,623538
857,215360,618528
858,214927,622806
859,228714,638617
860,218000,624402
861,219848,625102
862,215523,623404
863,219937,643841
864,240056,668419
865,222302,636107
866,214718,626377
867,215088,629139
868,220453,643937
869,215221,628157
870,224049,651471
871,221484,644617
872,219325,638829
873,265518,665375
874,227279,666809
875,218791,647195
876,215586,648270
877,215377,638953
878,215814,645295
879,226156,668832
880,225166,668512
881,226496,664069
882,224767,662995
883,217133,655335
884,220219,656452
885,218231,651104
886,217954,655497
887,218259,655876
888,228291,674133
889,220740,670919
890,223202,672101
891,227905,684928
892,225125,691118
893,225620,684031
894,229621,674762
895,222823,673019
896,230399,705216
897,228085,699690
898,223722,697189
899,223826,676712
900,229260,691845
901,225365,674274
902,223828,675756
903,223197,678588
904,226554,689798
905,225702,682760
906,228091,683325
907,224757,684300
908,239355,713220
909,230724,692634
910,228793,689183
911,228728,696242
912,227574,692318
913,227318,690031
914,227445,699468
915,248391,750548
916,297874,721140
917,234245,707609
918,229771,697176
919,228351,700109
920,230325,708225
921,231045,707412
922,231835,712640
923,230122,706442
924,235875,716669
925,231141,714279
926,231277,711483
927,230792,715982
928,232635,723217
929,239163,732107
930,234440,729677
931,230665,714949
932,233816,734623
933,232885,730733
934,234842,725550
935,239887,741486
936,232595,730630
937,236132,737780
938,248276,756317
939,234815,736185
940,238832,763017
941,241876,766346
942,242217,757081
943,233800,736901
944,232553,739524
945,233178,736548
946,233494,737206
947,234245,744395
948,239706,752347
949,238537,752572
950,237520,746549
951,237012,751845
952,236434,752728
953,238106,751981
954,247346,776861
955,240130,756194
956,239193,757942
957,293783,765960
958,243913,784667
959,235792,754705
960,236660,762372
961,239967,769762
962,253026,802285
963,239063,766898
964,238425,769442
965,242427,770833
966,244641,772191
967,240549,782491
968,240485,774383
969,243189,784965
970,245592,794226
971,240494,780316
972,241591,792911
973,240349,782186
974,246721,798856
975,243184,794774
976,255139,816072
977,246196,801892
978,243453,799718
979,244428,792613
980,240896,792227
981,241240,791231
982,244035,789986
983,249962,819048
984,243596,796253
985,251240,809299
986,245542,800626
987,246689,806200
988,243934,806031
989,246773,817819
990,254148,834542
991,248172,816318
992,249884,821484
993,247082,814886
994,247366,814117
995,250120,813168
996,249437,813476
997,301865,830497
998,249617,818662
999,245858,823194
1000,251747,835418
1001,245671,823919
1002,246927,828906
1003,246655,827029
1004,249373,841399
1005,265240,871063
1006,257113,861365
1007,270131,877074
1008,260752,862906
1009,259963,864875
1010,253663,862993
1011,251193,839463
1012,251785,840987
1013,248550,845758
1014,252192,850055
1015,248521,848038
1016,254080,871450
1017,249089,867911
1018,248930,851892
1019,252280,859317
1020,250360,855230
1021,255331,874450
1022,252799,874426
1023,257125,892450
1024,248449,854348
1025,259391,891707
1026,250562,865498
1027,258407,876054
1028,255305,868278
1029,255185,883751
1030,257120,871758
1031,256461,874222
1032,256628,873250
1033,259730,879884
1034,258428,887663
1035,322375,893392
1036,253929,880757
1037,258293,895294
1038,254331,888839
1039,261325,895144
1040,259481,886017
1041,260845,888698
1042,258054,891111
1043,269721,927455
1044,259387,887847
1045,263511,905963
1046,277176,957035
1047,272404,923202
1048,264757,903121
1049,262342,902720
1050,261312,897944
1051,266219,905865
1052,268840,916441
1053,264825,909493
1054,267122,921169
1055,268483,934305
1056,263343,905302
1057,274038,941994
1058,267556,917022
1059,276161,942721
1060,272494,925597
1061,269203,917511
1062,265735,921642
1063,271800,942231
1064,271106,927720
1065,276193,952624
1066,274821,949221
1067,272724,948466
1068,273691,933968
1069,267954,934353
1070,272008,940302
1071,404235,947760
1072,267648,946096
1073,266693,937467
1074,270012,940095
1075,269559,944447
1076,269848,942733
1077,269554,945153
1078,267602,950144
1079,270575,953645
1080,268915,952862
1081,269709,959361
1082,277220,973148
1083,273792,972283
1084,286983,991110
1085,279310,993151
1086,278944,985755
1087,279223,972519
1088,276487,971841
1089,278268,983149
1090,277265,978254
1091,278407,976657
1092,280081,981662
1093,285046,981319
1094,280715,995259
1095,290215,1025208
1096,282999,1092675
1097,284828,1069610
1098,282188,1071706
1099,282771,1067309
1100,297066,1110090
1101,286766,1089774
1102,292653,1091758
1103,282606,1085690
1104,284400,1089358
1105,284053,1078273
1106,339632,1086648
1107,287324,1101507
1108,290920,1098010
1109,288298,1098374
1110,284176,1094008
1111,292776,1102147
1112,285361,1093973
1113,292326,1099727
1114,288108,1107477
1115,291934,1106880
1116,300391,1157212
1117,287702,1118161
1118,301173,1145858
1119,289407,1120768
1120,290450,1111755
1121,286044,1105502
1122,289618,1113033
1123,287823,1119060
1124,292950,1122787
1125,287340,1116763
1126,291715,1132757
1127,291764,1120124
1128,295632,1144651
1129,293738,1156073
1130,296709,1155878
1131,290367,1149796
1132,288437,1132359
1133,292642,1140104
1134,288720,1130209
1135,298766,1157698
1136,291630,1144595
1137,292694,1169251
1138,289866,1137896
1139,295046,1158739
1140,355766,1176600
1141,290760,1152311
1142,293064,1149435
1143,289669,1150667
1144,293127,1166229
1145,293577,1155999
1146,293476,1179783
1147,310784,1208505
1148,295995,1162668
1149,294179,1181569
1150,294312,1174008
1151,368550,1384032
1152,298062,1193838
1153,296921,1175847
1154,301131,1186993
1155,295094,1177607
1156,295436,1192292
1157,297742,1198492
1158,303226,1209428
1159,305088,1203343
1160,301543,1200606
1161,296748,1188562
1162,298983,1207071
1163,299733,1200417
1164,296114,1218228
1165,305608,1216475
1166,314176,1235023
1167,304341,1210224
1168,304928,1222869
1169,301418,1206287
1170,300126,1208768
1171,300445,1210232
1172,364327,1220316
1173,303104,1232991
1174,302546,1221493
1175,302872,1224230
1176,300995,1217059
1177,304863,1225286
1178,303809,1224764
1179,313792,1262471
1180,308791,1247048
1181,319485,1306502
1182,313916,1249349
1183,312771,1255001
1184,306650,1241175
1185,311675,1257274
1186,303243,1232999
1187,304982,1248252
1188,304327,1242964
1189,309347,1262279
1190,319232,1293701
1191,320509,1301951
1192,314257,1282062
1193,307865,1262488
1194,308329,1251776
1195,308917,1266010
1196,320730,1278027
1197,309802,1260893
1198,314423,1279810
1199,308877,1260247
1200,307691,1268500
1201,309768,1288217
1202,310536,1268494
1203,310636,1279226
1204,375611,1310689
1205,308650,1289486
1206,310069,1289161
1207,315710,1291559
1208,307004,1284650
1209,307605,1287205
1210,314363,1303504
1211,318468,1339829
1212,315738,1313922
1213,312278,1300544
1214,314115,1306032
1215,310404,1297456
1216,316929,1332158
1217,312760,1297392
1218,322583,1329608
1219,322169,1359833
1220,320090,1347571
1221,318387,1314943
1222,320462,1315608
1223,311630,1316783
1224,320492,1330934
1225,328047,1354051
1226,320865,1324917
1227,326263,1337451
1228,315713,1322924
1229,315070,1323871
1230,319279,1326826
1231,316599,1332105
1232,316426,1337859
1233,321616,1355103
1234,317422,1335600
1235,394404,1379364
1236,318637,1345684
1237,325299,1359999
1238,322346,1362087
1239,331001,1385807
1240,326937,1376372
1241,328890,1370949
1242,322409,1360713
1243,318962,1354944
1244,325639,1365159
1245,319535,1360839
1246,328929,1382832
1247,323279,1369479
1248,323201,1376411
1249,327000,1380588
1250,323275,1374478
1251,323875,1389631
1252,326980,1381139
1253,339554,1423700
1254,322390,1381099
1255,328542,1401185
1256,339598,1422521
1257,329851,1405554
1258,326720,1397135
1259,333245,1391382
1260,331069,1399390
1261,327738,1388218
1262,328608,1399903
1263,331094,1403505
1264,392775,1402039
1265,327937,1415064
1266,343238,1457404
1267,330379,1427439
1268,334695,1431087
1269,327102,1416366
1270,328952,1409077
1271,339779,1422959
1272,326389,1420089
1273,329661,1419967
1274,346074,1481451
1275,340116,1455431
1276,335996,1446177
1277,329436,1433388
1278,332972,1436775
1279,330871,1430068
1280,336643,1462176
1281,333030,1458336
1282,332362,1441978
1283,335440,1462875
1284,335099,1470424
1285,334536,1457820
1286,336540,1451041
1287,335960,1466464
1288,333616,1450227
1289,338563,1470893
1290,334328,1452050
1291,347286,1508762
1292,357655,1500512
1293,414504,1481677
1294,339050,1476491
1295,336788,1464972
1296,335514,1473053
1297,337274,1490824
1298,340045,1470280
1299,340068,1486209
1300,346549,1523128
1301,353044,1528516
1302,344208,1523884
1303,342942,1482359
1304,344847,1484093
1305,343259,1491873
1306,350612,1509777
1307,341174,1511837
1308,340429,1495666
1309,345298,1504360
1310,350495,1507230
1311,342895,1502064
1312,341251,1534431
1313,345039,1530197
1314,344251,1541308
1315,347107,1522250
1316,345150,1520312
1317,346884,1543719
1318,348809,1550880
1319,342483,1523338
1320,342128,1522970
1321,342194,1521063
1322,409756,1562634
1323,340093,1527470
1324,339501,1532719
1325,350275,1549541
1326,341324,1544185
1327,348721,1577455
1328,340375,1539263
1329,341580,1545051
1330,339763,1547862
1331,354201,1572166
1332,359316,1588231
1333,343367,1558186
1334,346342,1555015
1335,343069,1562938
1336,341335,1561802
1337,347507,1581227
1338,347929,1563889
1339,348606,1569873
1340,348535,1566556
1341,353577,1606173
1342,353655,1622486
1343,408818,1804722
1344,598518,2443628
1345,353971,1605334
1346,352278,1606234
1347,349644,1585186
1348,343990,1594208
1349,349800,1598191
1350,434851,1633322
1351,353297,1622294
1352,348604,1593375
1353,349786,1603026
1354,353560,1622659
1355,349722,1620700
1356,349649,1608145
1357,346575,1604592
1358,348280,1618040
1359,350002,1608047
1360,351132,1621756
1361,348622,1623221
1362,355482,1625366
1363,355054,1627161
1364,355956,1615732
1365,368181,1674623
1366,365257,1675971
1367,356683,1645463
1368,355294,1637748
1369,352662,1631933
1370,355885,1652755
1371,356262,1645126
1372,362608,1684315
1373,363135,1673810
1374,357970,1667023
1375,355905,1656541
1376,356010,1648311
1377,400811,1683354
1378,363700,1679533
1379,363108,1673786
1380,355528,1662600
1381,360441,1669520
1382,361905,1666734
1383,358128,1675468
1384,356990,1667450
1385,354897,1668811
1386,359007,1677139
1387,362699,1704905
1388,373875,1741121
1389,365378,1712412
1390,369983,1710315
1391,361186,1685662
1392,357589,1685037
1393,364103,1703241
1394,359547,1684642
1395,362195,1710314
1396,358279,1700951
1397,370830,1751732
1398,361785,1701727
1399,365717,1717089
1400,363101,1723363
1401,370606,1730005
1402,365712,1735283
1403,423245,1722043
1404,361156,1726411
1405,360635,1715132
1406,362195,1721843
1407,362484,1721591
1408,365009,1726555
1409,363632,1735564
1410,361575,1725983
1411,378393,1810735
1412,364947,1743871
1413,370924,1755774
1414,366732,1750922
1415,367705,1758583
1416,367500,1741494
1417,371021,1752766
1418,369700,1759149
1419,372592,1764468
1420,366214,1767500
1421,366811,1752806
1422,370457,1774510
1423,372552,1786459
1424,369560,1767077
1425,377659,1781185
1426,377685,1796222
1427,374343,1789598
1428,380924,1802801
1429,416946,1781602
1430,377457,1808001
1431,382082,1817989
1432,375885,1804838
1433,390693,1863951
1434,371919,1784333
1435,371723,1785099
1436,371706,1796269
1437,381419,1836569
1438,377363,1794289
1439,379740,1834984
1440,376503,1815491
1441,386135,1850327
1442,376354,1803744
1443,374524,1803579
1444,372991,1812508
1445,386240,1830287
1446,383391,1834951
1447,381227,1828634
1448,376747,1833272
1449,375857,1824548
1450,378421,1830396
1451,385188,1847365
1452,386464,1864184
1453,379521,1829045
1454,396204,1902480
1455,383623,1875300
1456,388577,1880234
1457,380080,1850489
1458,378924,1857976
1459,378450,1844467
1460,387464,1888443
1461,391942,1912590
1462,396962,1909744
1463,390880,1932715
1464,393767,1916862
1465,394505,1916613
1466,387120,1916582
1467,383158,1877646
1468,380642,1873379
1469,390822,1896789
